bird_y, bottom_pipe_y, top_pipe_y, dist, did_jump
307,436,236,21,0
311,436,236,19,0
316,436,236,17,0
322,436,236,15,0
329,436,236,13,0
334,436,236,11,0
339,436,236,9,0
345,436,236,7,0
336,436,236,5,1
328,436,236,3,0
321,436,236,1,0
315,436,236,0,0
310,436,236,0,0
306,436,236,0,0
303,436,236,0,0
301,436,236,0,0
300,436,236,0,0
300,436,236,0,0
301,436,236,0,0
303,436,236,0,0
306,436,236,0,0
310,436,236,0,0
315,436,236,0,0
321,436,236,0,0
328,436,236,0,0
333,436,236,0,0
338,436,236,0,0
343,436,236,0,0
349,436,236,0,0
355,436,236,0,0
361,436,236,0,0
367,436,236,0,0
373,436,236,0,0
380,436,236,0,0
371,436,236,0,1
363,436,236,0,0
356,436,236,0,0
350,436,236,0,0
345,436,236,0,0
341,436,236,0,0
338,436,236,0,0
336,436,236,0,0
335,436,236,0,0
335,436,236,0,0
336,436,236,0,0
338,436,236,0,0
341,436,236,0,0
345,436,236,0,0
350,436,236,0,0
356,436,236,0,0
363,436,236,0,0
368,436,236,0,0
359,436,236,0,1
351,436,236,0,0
344,436,236,0,0
338,436,236,0,0
333,436,236,0,0
329,436,236,0,0
326,436,236,0,0
324,436,236,0,0
323,436,236,0,0
323,436,236,0,0
324,436,236,0,0
326,436,236,0,0
329,436,236,0,0
333,436,236,0,0
338,436,236,0,0
344,436,236,0,0
351,436,236,0,0
356,436,236,0,0
361,436,236,0,0
366,436,236,0,0
372,436,236,0,0
378,436,236,0,0
384,436,236,0,0
375,436,236,0,1
367,436,236,0,0
360,436,236,0,0
354,436,236,0,0
349,436,236,0,0
345,436,236,0,0
342,436,236,0,0
340,436,236,0,0
339,436,236,0,0
339,613,413,103,0
340,613,413,101,0
342,613,413,99,0
345,613,413,97,0
349,613,413,95,0
354,613,413,93,0
360,613,413,91,0
367,613,413,89,0
372,613,413,87,0
377,613,413,85,0
382,613,413,83,0
388,613,413,81,0
394,613,413,79,0
400,613,413,77,0
406,613,413,75,0
412,613,413,73,0
419,613,413,71,0
426,613,413,69,0
433,613,413,67,0
440,613,413,65,0
447,613,413,63,0
455,613,413,61,0
463,613,413,59,0
454,613,413,57,1
446,613,413,55,0
439,613,413,53,0
433,613,413,51,0
428,613,413,49,0
424,613,413,47,0
421,613,413,45,0
419,613,413,43,0
418,613,413,41,0
418,613,413,39,0
419,613,413,37,0
421,613,413,35,0
424,613,413,33,0
428,613,413,31,0
433,613,413,29,0
439,613,413,27,0
446,613,413,25,0
451,613,413,23,0
456,613,413,21,0
461,613,413,19,0
467,613,413,17,0
473,613,413,15,0
479,613,413,13,0
485,613,413,11,0
491,613,413,9,0
498,613,413,7,0
505,613,413,5,0
512,613,413,3,0
519,613,413,1,0
526,613,413,0,0
534,613,413,0,0
542,613,413,0,0
533,613,413,0,1
525,613,413,0,0
518,613,413,0,0
512,613,413,0,0
507,613,413,0,0
503,613,413,0,0
500,613,413,0,0
498,613,413,0,0
497,613,413,0,0
497,613,413,0,0
498,613,413,0,0
500,613,413,0,0
503,613,413,0,0
507,613,413,0,0
512,613,413,0,0
518,613,413,0,0
525,613,413,0,0
516,613,413,0,1
508,613,413,0,0
501,613,413,0,0
495,613,413,0,0
490,613,413,0,0
486,613,413,0,0
483,613,413,0,0
481,613,413,0,0
480,613,413,0,0
480,613,413,0,0
481,613,413,0,0
483,613,413,0,0
486,613,413,0,0
477,613,413,0,1
469,613,413,0,0
462,613,413,0,0
456,613,413,0,0
451,613,413,0,0
447,613,413,0,0
444,613,413,0,0
442,613,413,0,0
441,613,413,0,0
441,613,413,0,0
442,613,413,0,0
444,613,413,0,0
447,613,413,0,0
451,613,413,0,0
456,613,413,0,0
462,613,413,0,0
469,613,413,0,0
474,613,413,0,0
479,613,413,0,0
484,613,413,0,0
490,613,413,0,0
496,613,413,0,0
502,613,413,0,0
508,613,413,0,0
514,613,413,0,0
505,613,413,0,1
497,613,413,0,0
490,613,413,0,0
484,613,413,0,0
479,613,413,0,0
475,613,413,0,0
472,613,413,0,0
470,613,413,0,0
469,613,413,0,0
469,613,413,0,0
470,613,413,0,0
472,613,413,0,0
475,613,413,0,0
479,613,413,0,0
484,613,413,0,0
490,603,403,85,0
481,603,403,83,1
473,603,403,81,0
466,603,403,79,0
460,603,403,77,0
455,603,403,75,0
451,603,403,73,0
448,603,403,71,0
446,603,403,69,0
445,603,403,67,0
445,603,403,65,0
446,603,403,63,0
448,603,403,61,0
451,603,403,59,0
455,603,403,57,0
460,603,403,55,0
466,603,403,53,0
473,603,403,51,0
478,603,403,49,0
484,603,403,47,0
489,603,403,45,0
495,603,403,43,0
500,603,403,41,0
506,603,403,39,0
513,603,403,37,0
519,603,403,35,0
526,603,403,33,0
517,603,403,31,1
509,603,403,29,0
502,603,403,27,0
496,603,403,25,0
491,603,403,23,0
487,603,403,21,0
484,603,403,19,0
482,603,403,17,0
481,603,403,15,0
481,603,403,13,0
482,603,403,11,0
484,603,403,9,0
487,603,403,7,0
491,603,403,5,0
496,603,403,3,0
502,603,403,1,0
509,603,403,0,0
514,603,403,0,0
519,603,403,0,0
524,603,403,0,0
530,603,403,0,0
536,603,403,0,0
542,603,403,0,0
533,603,403,0,1
525,603,403,0,0
518,603,403,0,0
512,603,403,0,0
507,603,403,0,0
503,603,403,0,0
500,603,403,0,0
498,603,403,0,0
497,603,403,0,0
497,603,403,0,0
498,603,403,0,0
500,603,403,0,0
503,603,403,0,0
507,603,403,0,0
512,603,403,0,0
518,603,403,0,0
525,603,403,0,0
530,603,403,0,0
535,603,403,0,0
540,603,403,0,0
531,603,403,0,1
523,603,403,0,0
516,603,403,0,0
510,603,403,0,0
505,603,403,0,0
501,603,403,0,0
498,603,403,0,0
496,603,403,0,0
495,603,403,0,0
495,603,403,0,0
496,603,403,0,0
498,603,403,0,0
501,603,403,0,0
505,603,403,0,0
510,603,403,0,0
501,603,403,0,1
493,603,403,0,0
486,603,403,0,0
480,603,403,0,0
475,603,403,0,0
471,603,403,0,0
468,603,403,0,0
466,603,403,0,0
465,603,403,0,0
465,603,403,0,0
466,603,403,0,0
468,603,403,0,0
471,603,403,0,0
475,603,403,0,0
480,603,403,0,0
486,603,403,0,0
493,603,403,0,0
484,603,403,0,1
476,603,403,0,0
469,603,403,0,0
463,603,403,0,0
458,603,403,0,0
454,603,403,0,0
451,603,403,0,0
449,603,403,0,0
448,603,403,0,0
448,603,403,0,0
449,603,403,0,0
451,603,403,0,0
454,603,403,0,0
458,603,403,0,0
449,430,230,103,1
441,430,230,101,0
434,430,230,99,0
428,430,230,97,0
423,430,230,95,0
419,430,230,93,0
416,430,230,91,0
414,430,230,89,0
413,430,230,87,0
413,430,230,85,0
414,430,230,83,0
416,430,230,81,0
419,430,230,79,0
410,430,230,77,1
402,430,230,75,0
395,430,230,73,0
389,430,230,71,0
384,430,230,69,0
380,430,230,67,0
377,430,230,65,0
375,430,230,63,0
374,430,230,61,0
374,430,230,59,0
375,430,230,57,0
377,430,230,55,0
368,430,230,53,1
360,430,230,51,0
353,430,230,49,0
347,430,230,47,0
342,430,230,45,0
338,430,230,43,0
335,430,230,41,0
333,430,230,39,0
332,430,230,37,0
332,430,230,35,0
333,430,230,33,0
335,430,230,31,0
326,430,230,29,1
318,430,230,27,0
311,430,230,25,0
305,430,230,23,0
300,430,230,21,0
296,430,230,19,0
293,430,230,17,0
291,430,230,15,0
290,430,230,13,0
290,430,230,11,0
291,430,230,9,0
293,430,230,7,0
296,430,230,5,0
300,430,230,3,0
305,430,230,1,0
296,430,230,0,1
288,430,230,0,0
281,430,230,0,0
275,430,230,0,0
270,430,230,0,0
266,430,230,0,0
263,430,230,0,0
261,430,230,0,0
260,430,230,0,0
260,430,230,0,0
261,430,230,0,0
263,430,230,0,0
266,430,230,0,0
270,430,230,0,0
275,430,230,0,0
281,430,230,0,0
288,430,230,0,0
293,430,230,0,0
298,430,230,0,0
304,430,230,0,0
309,430,230,0,0
315,430,230,0,0
321,430,230,0,0
327,430,230,0,0
334,430,230,0,0
340,430,230,0,0
331,430,230,0,1
323,430,230,0,0
316,430,230,0,0
310,430,230,0,0
305,430,230,0,0
301,430,230,0,0
298,430,230,0,0
296,430,230,0,0
295,430,230,0,0
295,430,230,0,0
296,430,230,0,0
298,430,230,0,0
301,430,230,0,0
305,430,230,0,0
310,430,230,0,0
316,430,230,0,0
323,430,230,0,0
328,430,230,0,0
334,430,230,0,0
339,430,230,0,0
345,430,230,0,0
350,430,230,0,0
356,430,230,0,0
347,430,230,0,1
339,430,230,0,0
332,430,230,0,0
326,430,230,0,0
321,430,230,0,0
317,430,230,0,0
314,430,230,0,0
312,430,230,0,0
311,430,230,0,0
311,430,230,0,0
312,430,230,0,0
314,430,230,0,0
317,430,230,0,0
321,430,230,0,0
326,430,230,0,0
332,430,230,0,0
339,430,230,0,0
344,430,230,0,0
350,430,230,0,0
355,430,230,0,0
361,430,230,0,0
366,430,230,0,0
372,430,230,0,0
379,430,230,0,0
385,562,362,85,0
392,562,362,83,0
398,562,362,81,0
405,562,362,79,0
413,562,362,77,0
420,562,362,75,0
428,562,362,73,0
435,562,362,71,0
443,562,362,69,0
452,562,362,67,0
460,562,362,65,0
469,562,362,63,0
477,562,362,61,0
486,562,362,59,0
496,562,362,57,0
505,562,362,55,0
496,562,362,53,1
488,562,362,51,0
481,562,362,49,0
475,562,362,47,0
470,562,362,45,0
466,562,362,43,0
463,562,362,41,0
461,562,362,39,0
460,562,362,37,0
460,562,362,35,0
461,562,362,33,0
463,562,362,31,0
466,562,362,29,0
470,562,362,27,0
475,562,362,25,0
481,562,362,23,0
488,562,362,21,0
479,562,362,19,1
471,562,362,17,0
464,562,362,15,0
458,562,362,13,0
453,562,362,11,0
449,562,362,9,0
446,562,362,7,0
444,562,362,5,0
443,562,362,3,0
443,562,362,1,0
444,562,362,0,0
446,562,362,0,0
449,562,362,0,0
453,562,362,0,0
458,562,362,0,0
464,562,362,0,0
455,562,362,0,1
447,562,362,0,0
440,562,362,0,0
434,562,362,0,0
429,562,362,0,0
425,562,362,0,0
422,562,362,0,0
420,562,362,0,0
419,562,362,0,0
419,562,362,0,0
420,562,362,0,0
422,562,362,0,0
425,562,362,0,0
429,562,362,0,0
434,562,362,0,0
440,562,362,0,0
447,562,362,0,0
452,562,362,0,0
457,562,362,0,0
463,562,362,0,0
468,562,362,0,0
474,562,362,0,0
465,562,362,0,1
457,562,362,0,0
450,562,362,0,0
444,562,362,0,0
439,562,362,0,0
435,562,362,0,0
432,562,362,0,0
430,562,362,0,0
429,562,362,0,0
429,562,362,0,0
430,562,362,0,0
432,562,362,0,0
435,562,362,0,0
439,562,362,0,0
444,562,362,0,0
450,562,362,0,0
457,562,362,0,0
462,562,362,0,0
467,562,362,0,0
473,562,362,0,0
478,562,362,0,0
484,562,362,0,0
475,562,362,0,1
467,562,362,0,0
460,562,362,0,0
454,562,362,0,0
449,562,362,0,0
445,562,362,0,0
442,562,362,0,0
440,562,362,0,0
439,562,362,0,0
439,562,362,0,0
440,562,362,0,0
442,562,362,0,0
445,562,362,0,0
449,562,362,0,0
454,562,362,0,0
460,562,362,0,0
451,562,362,0,1
443,562,362,0,0
436,562,362,0,0
430,562,362,0,0
425,562,362,0,0
421,562,362,0,0
418,562,362,0,0
416,489,289,103,0
415,489,289,101,0
415,489,289,99,0
416,489,289,97,0
418,489,289,95,0
421,489,289,93,0
425,489,289,91,0
430,489,289,89,0
436,489,289,87,0
443,489,289,85,0
448,489,289,83,0
453,489,289,81,0
459,489,289,79,0
450,489,289,77,1
442,489,289,75,0
435,489,289,73,0
429,489,289,71,0
424,489,289,69,0
420,489,289,67,0
417,489,289,65,0
415,489,289,63,0
414,489,289,61,0
414,489,289,59,0
415,489,289,57,0
417,489,289,55,0
420,489,289,53,0
424,489,289,51,0
429,489,289,49,0
435,489,289,47,0
426,489,289,45,1
418,489,289,43,0
411,489,289,41,0
405,489,289,39,0
400,489,289,37,0
396,489,289,35,0
393,489,289,33,0
391,489,289,31,0
390,489,289,29,0
390,489,289,27,0
391,489,289,25,0
393,489,289,23,0
396,489,289,21,0
400,489,289,19,0
405,489,289,17,0
411,489,289,15,0
418,489,289,13,0
423,489,289,11,0
414,489,289,9,1
406,489,289,7,0
399,489,289,5,0
393,489,289,3,0
388,489,289,1,0
384,489,289,0,0
381,489,289,0,0
379,489,289,0,0
378,489,289,0,0
378,489,289,0,0
379,489,289,0,0
381,489,289,0,0
384,489,289,0,0
388,489,289,0,0
393,489,289,0,0
399,489,289,0,0
406,489,289,0,0
411,489,289,0,0
416,489,289,0,0
407,489,289,0,1
399,489,289,0,0
392,489,289,0,0
386,489,289,0,0
381,489,289,0,0
377,489,289,0,0
374,489,289,0,0
372,489,289,0,0
371,489,289,0,0
371,489,289,0,0
372,489,289,0,0
374,489,289,0,0
377,489,289,0,0
381,489,289,0,0
386,489,289,0,0
392,489,289,0,0
399,489,289,0,0
404,489,289,0,0
395,489,289,0,1
387,489,289,0,0
380,489,289,0,0
374,489,289,0,0
369,489,289,0,0
365,489,289,0,0
362,489,289,0,0
360,489,289,0,0
359,489,289,0,0
359,489,289,0,0
360,489,289,0,0
362,489,289,0,0
365,489,289,0,0
369,489,289,0,0
374,489,289,0,0
380,489,289,0,0
371,489,289,0,1
363,489,289,0,0
356,489,289,0,0
350,489,289,0,0
345,489,289,0,0
341,489,289,0,0
338,489,289,0,0
336,489,289,0,0
335,489,289,0,0
335,489,289,0,0
336,489,289,0,0
338,489,289,0,0
341,489,289,0,0
345,489,289,0,0
350,489,289,0,0
356,489,289,0,0
363,489,289,0,0
368,489,289,0,0
373,489,289,0,0
378,489,289,0,0
369,489,289,0,1
361,489,289,0,0
354,489,289,0,0
348,489,289,0,0
343,489,289,0,0
339,470,270,85,0
336,470,270,83,0
334,470,270,81,0
333,470,270,79,0
333,470,270,77,0
334,470,270,75,0
336,470,270,73,0
339,470,270,71,0
343,470,270,69,0
348,470,270,67,0
354,470,270,65,0
361,470,270,63,0
366,470,270,61,0
372,470,270,59,0
377,470,270,57,0
368,470,270,55,1
360,470,270,53,0
353,470,270,51,0
347,470,270,49,0
342,470,270,47,0
338,470,270,45,0
335,470,270,43,0
333,470,270,41,0
332,470,270,39,0
332,470,270,37,0
333,470,270,35,0
335,470,270,33,0
338,470,270,31,0
342,470,270,29,0
347,470,270,27,0
353,470,270,25,0
360,470,270,23,0
365,470,270,21,0
370,470,270,19,0
376,470,270,17,0
381,470,270,15,0
372,470,270,13,1
364,470,270,11,0
357,470,270,9,0
351,470,270,7,0
346,470,270,5,0
342,470,270,3,0
339,470,270,1,0
337,470,270,0,0
336,470,270,0,0
336,470,270,0,0
337,470,270,0,0
339,470,270,0,0
342,470,270,0,0
346,470,270,0,0
351,470,270,0,0
357,470,270,0,0
364,470,270,0,0
369,470,270,0,0
360,470,270,0,1
352,470,270,0,0
345,470,270,0,0
339,470,270,0,0
334,470,270,0,0
330,470,270,0,0
327,470,270,0,0
325,470,270,0,0
324,470,270,0,0
324,470,270,0,0
325,470,270,0,0
327,470,270,0,0
330,470,270,0,0
334,470,270,0,0
339,470,270,0,0
345,470,270,0,0
352,470,270,0,0
357,470,270,0,0
362,470,270,0,0
353,470,270,0,1
345,470,270,0,0
338,470,270,0,0
332,470,270,0,0
327,470,270,0,0
323,470,270,0,0
320,470,270,0,0
318,470,270,0,0
317,470,270,0,0
317,470,270,0,0
318,470,270,0,0
320,470,270,0,0
323,470,270,0,0
327,470,270,0,0
332,470,270,0,0
338,470,270,0,0
345,470,270,0,0
350,470,270,0,0
356,470,270,0,0
361,470,270,0,0
352,470,270,0,1
344,470,270,0,0
337,470,270,0,0
331,470,270,0,0
326,470,270,0,0
322,470,270,0,0
319,470,270,0,0
317,470,270,0,0
316,470,270,0,0
316,470,270,0,0
317,470,270,0,0
319,470,270,0,0
322,470,270,0,0
326,470,270,0,0
331,470,270,0,0
337,470,270,0,0
344,470,270,0,0
349,470,270,0,0
354,470,270,0,0
360,470,270,0,0
365,470,270,0,0
371,470,270,0,0
377,470,270,0,0
383,494,294,103,0
390,494,294,101,0
396,494,294,99,0
403,494,294,97,0
410,494,294,95,0
417,494,294,93,0
425,494,294,91,0
432,494,294,89,0
440,494,294,87,0
448,494,294,85,0
456,494,294,83,0
465,494,294,81,0
456,494,294,79,1
448,494,294,77,0
441,494,294,75,0
435,494,294,73,0
430,494,294,71,0
426,494,294,69,0
423,494,294,67,0
421,494,294,65,0
420,494,294,63,0
420,494,294,61,0
421,494,294,59,0
423,494,294,57,0
426,494,294,55,0
430,494,294,53,0
435,494,294,51,0
441,494,294,49,0
432,494,294,47,1
424,494,294,45,0
417,494,294,43,0
411,494,294,41,0
406,494,294,39,0
402,494,294,37,0
399,494,294,35,0
397,494,294,33,0
396,494,294,31,0
396,494,294,29,0
397,494,294,27,0
399,494,294,25,0
402,494,294,23,0
393,494,294,21,1
385,494,294,19,0
378,494,294,17,0
372,494,294,15,0
367,494,294,13,0
363,494,294,11,0
360,494,294,9,0
358,494,294,7,0
357,494,294,5,0
357,494,294,3,0
358,494,294,1,0
360,494,294,0,0
363,494,294,0,0
367,494,294,0,0
372,494,294,0,0
363,494,294,0,1
355,494,294,0,0
348,494,294,0,0
342,494,294,0,0
337,494,294,0,0
333,494,294,0,0
330,494,294,0,0
328,494,294,0,0
327,494,294,0,0
327,494,294,0,0
328,494,294,0,0
330,494,294,0,0
333,494,294,0,0
337,494,294,0,0
342,494,294,0,0
348,494,294,0,0
355,494,294,0,0
360,494,294,0,0
365,494,294,0,0
370,494,294,0,0
376,494,294,0,0
382,494,294,0,0
388,494,294,0,0
394,494,294,0,0
400,494,294,0,0
391,494,294,0,1
383,494,294,0,0
376,494,294,0,0
370,494,294,0,0
365,494,294,0,0
361,494,294,0,0
358,494,294,0,0
356,494,294,0,0
355,494,294,0,0
355,494,294,0,0
356,494,294,0,0
358,494,294,0,0
361,494,294,0,0
365,494,294,0,0
370,494,294,0,0
376,494,294,0,0
383,494,294,0,0
388,494,294,0,0
393,494,294,0,0
399,494,294,0,0
404,494,294,0,0
410,494,294,0,0
416,494,294,0,0
422,494,294,0,0
413,494,294,0,1
405,494,294,0,0
398,494,294,0,0
392,494,294,0,0
387,494,294,0,0
383,494,294,0,0
380,494,294,0,0
378,494,294,0,0
377,494,294,0,0
377,494,294,0,0
378,494,294,0,0
380,494,294,0,0
383,494,294,0,0
387,494,294,0,0
392,494,294,0,0
398,494,294,0,0
405,494,294,0,0
410,494,294,0,0
416,494,294,0,0
421,494,294,0,0
427,636,436,85,0
432,636,436,83,0
438,636,436,81,0
445,636,436,79,0
451,636,436,77,0
458,636,436,75,0
464,636,436,73,0
471,636,436,71,0
479,636,436,69,0
486,636,436,67,0
494,636,436,65,0
501,636,436,63,0
509,636,436,61,0
500,636,436,59,1
492,636,436,57,0
485,636,436,55,0
479,636,436,53,0
474,636,436,51,0
470,636,436,49,0
467,636,436,47,0
465,636,436,45,0
464,636,436,43,0
464,636,436,41,0
465,636,436,39,0
467,636,436,37,0
470,636,436,35,0
474,636,436,33,0
479,636,436,31,0
485,636,436,29,0
492,636,436,27,0
497,636,436,25,0
503,636,436,23,0
508,636,436,21,0
514,636,436,19,0
519,636,436,17,0
525,636,436,15,0
532,636,436,13,0
538,636,436,11,0
545,636,436,9,0
551,636,436,7,0
542,636,436,5,1
534,636,436,3,0
527,636,436,1,0
521,636,436,0,0
516,636,436,0,0
512,636,436,0,0
509,636,436,0,0
507,636,436,0,0
506,636,436,0,0
506,636,436,0,0
507,636,436,0,0
509,636,436,0,0
512,636,436,0,0
516,636,436,0,0
521,636,436,0,0
527,636,436,0,0
534,636,436,0,0
539,636,436,0,0
545,636,436,0,0
550,636,436,0,0
541,636,436,0,1
533,636,436,0,0
526,636,436,0,0
520,636,436,0,0
515,636,436,0,0
511,636,436,0,0
508,636,436,0,0
506,636,436,0,0
505,636,436,0,0
505,636,436,0,0
506,636,436,0,0
508,636,436,0,0
511,636,436,0,0
515,636,436,0,0
520,636,436,0,0
526,636,436,0,0
533,636,436,0,0
538,636,436,0,0
543,636,436,0,0
549,636,436,0,0
554,636,436,0,0
545,636,436,0,1
537,636,436,0,0
530,636,436,0,0
524,636,436,0,0
519,636,436,0,0
515,636,436,0,0
512,636,436,0,0
510,636,436,0,0
509,636,436,0,0
509,636,436,0,0
510,636,436,0,0
512,636,436,0,0
515,636,436,0,0
519,636,436,0,0
524,636,436,0,0
530,636,436,0,0
537,636,436,0,0
542,636,436,0,0
547,636,436,0,0
538,636,436,0,1
530,636,436,0,0
523,636,436,0,0
517,636,436,0,0
512,636,436,0,0
508,636,436,0,0
505,636,436,0,0
503,636,436,0,0
502,636,436,0,0
502,636,436,0,0
503,636,436,0,0
505,636,436,0,0
508,636,436,0,0
512,636,436,0,0
517,636,436,0,0
508,636,436,0,1
500,529,329,103,0
493,529,329,101,0
487,529,329,99,0
482,529,329,97,0
478,529,329,95,0
475,529,329,93,0
473,529,329,91,0
472,529,329,89,0
472,529,329,87,0
473,529,329,85,0
475,529,329,83,0
478,529,329,81,0
482,529,329,79,0
487,529,329,77,0
493,529,329,75,0
484,529,329,73,1
476,529,329,71,0
469,529,329,69,0
463,529,329,67,0
458,529,329,65,0
454,529,329,63,0
451,529,329,61,0
449,529,329,59,0
448,529,329,57,0
448,529,329,55,0
449,529,329,53,0
451,529,329,51,0
454,529,329,49,0
445,529,329,47,1
437,529,329,45,0
430,529,329,43,0
424,529,329,41,0
419,529,329,39,0
415,529,329,37,0
412,529,329,35,0
410,529,329,33,0
409,529,329,31,0
409,529,329,29,0
410,529,329,27,0
412,529,329,25,0
415,529,329,23,0
419,529,329,21,0
410,529,329,19,1
402,529,329,17,0
395,529,329,15,0
389,529,329,13,0
384,529,329,11,0
380,529,329,9,0
377,529,329,7,0
375,529,329,5,0
374,529,329,3,0
374,529,329,1,0
375,529,329,0,0
377,529,329,0,0
380,529,329,0,0
384,529,329,0,0
389,529,329,0,0
395,529,329,0,0
402,529,329,0,0
407,529,329,0,0
413,529,329,0,0
418,529,329,0,0
424,529,329,0,0
429,529,329,0,0
435,529,329,0,0
442,529,329,0,0
448,529,329,0,0
439,529,329,0,1
431,529,329,0,0
424,529,329,0,0
418,529,329,0,0
413,529,329,0,0
409,529,329,0,0
406,529,329,0,0
404,529,329,0,0
403,529,329,0,0
403,529,329,0,0
404,529,329,0,0
406,529,329,0,0
409,529,329,0,0
413,529,329,0,0
418,529,329,0,0
424,529,329,0,0
431,529,329,0,0
436,529,329,0,0
441,529,329,0,0
432,529,329,0,1
424,529,329,0,0
417,529,329,0,0
411,529,329,0,0
406,529,329,0,0
402,529,329,0,0
399,529,329,0,0
397,529,329,0,0
396,529,329,0,0
396,529,329,0,0
397,529,329,0,0
399,529,329,0,0
402,529,329,0,0
406,529,329,0,0
411,529,329,0,0
417,529,329,0,0
424,529,329,0,0
415,529,329,0,1
407,529,329,0,0
400,529,329,0,0
394,529,329,0,0
389,529,329,0,0
385,529,329,0,0
382,529,329,0,0
380,529,329,0,0
379,529,329,0,0
379,529,329,0,0
380,529,329,0,0
382,529,329,0,0
385,529,329,0,0
389,529,329,0,0
394,529,329,0,0
400,529,329,0,0
407,529,329,0,0
412,529,329,0,0
417,529,329,0,0
423,529,329,0,0
428,529,329,0,0
419,529,329,0,1
411,468,268,85,0
404,468,268,83,0
398,468,268,81,0
393,468,268,79,0
389,468,268,77,0
386,468,268,75,0
384,468,268,73,0
383,468,268,71,0
383,468,268,69,0
384,468,268,67,0
386,468,268,65,0
389,468,268,63,0
393,468,268,61,0
398,468,268,59,0
404,468,268,57,0
411,468,268,55,0
416,468,268,53,0
407,468,268,51,1
399,468,268,49,0
392,468,268,47,0
386,468,268,45,0
381,468,268,43,0
377,468,268,41,0
374,468,268,39,0
372,468,268,37,0
371,468,268,35,0
371,468,268,33,0
372,468,268,31,0
374,468,268,29,0
377,468,268,27,0
381,468,268,25,0
386,468,268,23,0
392,468,268,21,0
399,468,268,19,0
404,468,268,17,0
395,468,268,15,1
387,468,268,13,0
380,468,268,11,0
374,468,268,9,0
369,468,268,7,0
365,468,268,5,0
362,468,268,3,0
360,468,268,1,0
359,468,268,0,0
359,468,268,0,0
360,468,268,0,0
362,468,268,0,0
365,468,268,0,0
369,468,268,0,0
374,468,268,0,0
380,468,268,0,0
387,468,268,0,0
392,468,268,0,0
383,468,268,0,1
375,468,268,0,0
368,468,268,0,0
362,468,268,0,0
357,468,268,0,0
353,468,268,0,0
350,468,268,0,0
348,468,268,0,0
347,468,268,0,0
347,468,268,0,0
348,468,268,0,0
350,468,268,0,0
353,468,268,0,0
357,468,268,0,0
362,468,268,0,0
368,468,268,0,0
375,468,268,0,0
380,468,268,0,0
386,468,268,0,0
391,468,268,0,0
382,468,268,0,1
374,468,268,0,0
367,468,268,0,0
361,468,268,0,0
356,468,268,0,0
352,468,268,0,0
349,468,268,0,0
347,468,268,0,0
346,468,268,0,0
346,468,268,0,0
347,468,268,0,0
349,468,268,0,0
352,468,268,0,0
356,468,268,0,0
361,468,268,0,0
352,468,268,0,1
344,468,268,0,0
337,468,268,0,0
331,468,268,0,0
326,468,268,0,0
322,468,268,0,0
319,468,268,0,0
317,468,268,0,0
316,468,268,0,0
316,468,268,0,0
317,468,268,0,0
319,468,268,0,0
322,468,268,0,0
326,468,268,0,0
331,468,268,0,0
337,468,268,0,0
344,468,268,0,0
349,468,268,0,0
354,468,268,0,0
360,468,268,0,0
351,468,268,0,1
343,468,268,0,0
336,468,268,0,0
330,468,268,0,0
325,468,268,0,0
321,468,268,0,0
318,468,268,0,0
316,468,268,0,0
315,599,399,103,0
315,599,399,101,0
316,599,399,99,0
318,599,399,97,0
321,599,399,95,0
325,599,399,93,0
330,599,399,91,0
336,599,399,89,0
343,599,399,87,0
348,599,399,85,0
353,599,399,83,0
358,599,399,81,0
364,599,399,79,0
370,599,399,77,0
376,599,399,75,0
382,599,399,73,0
388,599,399,71,0
395,599,399,69,0
402,599,399,67,0
409,599,399,65,0
416,599,399,63,0
423,599,399,61,0
431,599,399,59,0
422,599,399,57,1
414,599,399,55,0
407,599,399,53,0
401,599,399,51,0
396,599,399,49,-1
392,599,399,47,-1
389,599,399,45,-1
387,599,399,43,-1
386,599,399,41,-1
386,599,399,39,-1
387,599,399,37,-1
389,599,399,35,-1
392,599,399,33,-1
396,599,399,31,-1
401,599,399,29,-1
407,599,399,27,-1
414,599,399,25,-1
419,599,399,23,-1
424,599,399,21,-1
429,599,399,19,-1
435,599,399,17,-1
441,599,399,15,-1
447,599,399,13,-1
453,599,399,11,-1
459,599,399,9,-1
466,599,399,7,-1
473,599,399,5,-1
480,599,399,3,-1
487,599,399,1,-1
494,599,399,0,-1
502,599,399,0,-1
510,599,399,0,-1
518,599,399,0,-1
526,599,399,0,-1
534,599,399,0,-1
543,599,399,0,-1
552,599,399,0,-1
561,599,399,0,-1
570,599,399,0,-1
579,599,399,0,-1
589,599,399,0,-1
599,599,399,0,-1
609,599,399,0,-1
619,599,399,0,-1
629,599,399,0,-1
640,599,399,0,-1
651,599,399,0,-1
662,599,399,0,-1
673,599,399,0,-1
684,599,399,0,-1
696,599,399,0,-1
708,599,399,0,-1
720,599,399,0,-1
55,513,313,333,0
60,513,313,331,0
65,513,313,329,0
71,513,313,327,0
77,513,313,325,0
83,513,313,323,0
89,513,313,321,0
95,513,313,319,0
102,513,313,317,0
109,513,313,315,0
116,513,313,313,0
123,513,313,311,0
130,513,313,309,0
138,513,313,307,0
146,513,313,305,0
154,513,313,303,0
162,513,313,301,0
170,513,313,299,0
179,513,313,297,0
188,513,313,295,0
197,513,313,293,0
206,513,313,291,0
215,513,313,289,0
225,513,313,287,0
235,513,313,285,0
245,513,313,283,0
255,513,313,281,0
